school_id,school_name,postal_code,selected_candidate_url,domain,schools_sharing_selected_url,scope,identity_status,candidate_urls,normalization_errors 
CENTRE:PT8651,Twinklekidz International Schoolhouse Pte Ltd,486025,https://www.twinklekidz.com/,www.twinklekidz.com,4,shared_operator_page_candidate,not_verified,https://www.twinklekidz.com/,
CENTRE:PT9476,SAIL PLAYHOUSE PTE LTD,757046,https://www.sailplayhouse.com/,www.sailplayhouse.com,1,school_specific_candidate,not_verified,https://www.sailplayhouse.com/,
CENTRE:PT5670,KIDZMONTE CHILD DEVELOPMENT CENTRE,519497,https://www.kidzmonte.com.sg/,www.kidzmonte.com.sg,1,school_specific_candidate,not_verified,https://www.kidzmonte.com.sg/,
CENTRE:PT5560,ANGEL CARE CENTRE PTE LTD,760626,,,0,unavailable,unavailable,,
CENTRE:PT9406,AAYTOZEE LEARNING COVE PTE LTD,669915,,,0,unavailable,unavailable,,
CENTRE:PT8399,AAYTOZEE @ HILLVIEW PTE LTD,668947,https://www.aaytozee.com.sg/,www.aaytozee.com.sg,1,school_specific_candidate,not_verified,https://www.aaytozee.com.sg/,
CENTRE:PT9517,UNITED WORLD PRESCHOOL PTE. LTD.,428802,https://www.unitedworldpreschool.com/,www.unitedworldpreschool.com,1,school_specific_candidate,not_verified,https://www.unitedworldpreschool.com/,
CENTRE:RC0470,Little Seeds Preschool,650211,https://www.littleseeds.edu.sg/,www.littleseeds.edu.sg,15,shared_operator_page_candidate,not_verified,https://www.littleseeds.edu.sg/,
CENTRE:PT2480,LITTLE FAIRYLAND CHILD CARE & DEVELOPMENT CENTRE,429063,https://www.littlefairyland.com.sg/,www.littlefairyland.com.sg,1,school_specific_candidate,not_verified,https://www.littlefairyland.com.sg/,
CENTRE:PT9388,"INNO MONTESSORI PTE. LTD,",428915,,,0,unavailable,unavailable,,
CENTRE:PT9698,HEARTFIELD KINDERGARTEN PTE LTD,259810,,,0,unavailable,unavailable,,
CENTRE:RC1871,Centre of New Life Schoolhouse,649151,,,0,unavailable,unavailable,,
CENTRE:RC1764,PLAYSCAPES@4PM,470606,https://4pm.org.sg/,4pm.org.sg,1,school_specific_candidate,not_verified,https://4pm.org.sg/,
CENTRE:PT9613,Paper Scissors Stone Montessori Kindergarten,470718,https://www.pssmk.com/,www.pssmk.com,1,school_specific_candidate,not_verified,https://www.pssmk.com/,
CENTRE:PT8515,KIDZ KULTURE SCHOOLHOUSE PTE. LTD.,470743,https://modern-montessori.com/,modern-montessori.com,1,school_specific_candidate,not_verified,https://modern-montessori.com/,
CENTRE:RC0440,KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE,760201,,,0,unavailable,unavailable,,
CENTRE:PT9391,HARMONI PRESKOOL @ BUANGKOK PTE LTD,542278,https://www.greenlandchildcare.com/contact,www.greenlandchildcare.com,5,shared_operator_page_candidate,not_verified,https://www.greenlandchildcare.com/contact,
CENTRE:PT9336,GREENLAND CHILDCARE @ PUNGGOL DRIVE PTE LTD,821678,http://www.greenlandchildcare.com/,www.greenlandchildcare.com,2,shared_operator_page_candidate,not_verified,http://www.greenlandchildcare.com/,
CENTRE:PT9240,GREENLAND CHILDCARE @ FERNVALE PTE LTD,793472,https://www.greenlandchildcare.com/contact,www.greenlandchildcare.com,5,shared_operator_page_candidate,not_verified,https://www.greenlandchildcare.com/contact,
CENTRE:EB0012,E-BRIDGE PRE-SCHOOL PTE LTD,791417,https://info.e-bridge.edu.sg/registration-of-interest,info.e-bridge.edu.sg,23,shared_operator_page_candidate,not_verified,https://info.e-bridge.edu.sg/registration-of-interest,
CENTRE:EB0004,E-BRIDGE PRE-SCHOOL PTE. LTD.,760504,https://www.e-bridge.edu.sg/,www.e-bridge.edu.sg,8,shared_operator_page_candidate,not_verified,https://www.e-bridge.edu.sg/,
CENTRE:PT9931,Artemis Preskool @ Boon Keng,320149,https://www.greenlandchildcare.com/,www.greenlandchildcare.com,1,school_specific_candidate,not_verified,https://www.greenlandchildcare.com/,
CENTRE:PT9925,ARTEMIS PRESKOOL @ WOODLEIGH VILLAGE,360202,https://artemispreskool.com/contact,artemispreskool.com,7,shared_operator_page_candidate,not_verified,https://artemispreskool.com/contact,
CENTRE:RC1892,Arise Preschool,589240,,,0,unavailable,unavailable,,
CENTRE:PT8584,ZEE SCHOOLHOUSE PTE LTD,436788,https://aaytozee.com.sg/,aaytozee.com.sg,3,shared_operator_page_candidate,not_verified,https://aaytozee.com.sg/,
CENTRE:RC1831,RAMAKRISHNA MISSION SARADA KINDERGARTEN,539784,,,0,unavailable,unavailable,,
CENTRE:PT9579,Lodestar Montessori Preschool Pte Ltd,537319,https://www.lodestarmontessori.com/,www.lodestarmontessori.com,1,school_specific_candidate,not_verified,https://www.lodestarmontessori.com/,
CENTRE:EB0028,E-Bridge Pre-School Pte Ltd,690111,https://www.e-bridge.edu.sg/,www.e-bridge.edu.sg,8,shared_operator_page_candidate,not_verified,https://www.e-bridge.edu.sg/,
CENTRE:PT9838,Mulberry Learning Centre @ ATP Pte Ltd,119968,https://www.mulberrylearning.com/,www.mulberrylearning.com,4,shared_operator_page_candidate,not_verified,https://www.mulberrylearning.com/,
CENTRE:PT9383,Mulberry Learning Centre @ OUE Pte Ltd,68815,https://mulberrylearning.com/,mulberrylearning.com,3,shared_operator_page_candidate,not_verified,https://mulberrylearning.com/,
CENTRE:PT9122,MULBERRY LEARNING @ WOODLANDS PTE. LTD.,737854,,,0,unavailable,unavailable,,
CENTRE:PT8749,MULBERRY LEARNING CENTRE@TANJONG PAGAR PTE. LTD,82001,https://www.mulberrylearning.com/,www.mulberrylearning.com,4,shared_operator_page_candidate,not_verified,https://www.mulberrylearning.com/,
CENTRE:PT9488,ACES CHAMPION ENTERPRISE (SINGAPORE) LLP,416672,https://www.aceschampion.com/,www.aceschampion.com,1,school_specific_candidate,not_verified,https://www.aceschampion.com/,
CENTRE:RC1853,Sri Sathya Sai Kindergarten,510716,,,0,unavailable,unavailable,,
CENTRE:ST0251,PCF Sparkletots Preschool @ Kampong Chai Chee Blk 775 (CC),470775,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0333,PCF Sparkletots Preschool @ Yew Tee Blk 690D (DS),684690,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0359,PCF Sparkletots Preschool @ Punggol Shore Blk 174D (DS),824174,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0240,PCF Sparkletots Preschool @ Marine Parade Blk 46 (DS),440046,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0318,PCF Sparkletots Preschool @ Hong Kah North Blk 319 (DS),650319,,,0,unavailable,unavailable,,
CENTRE:PT9738,Huda Childcare (WRR) Pte Ltd,737853,,,0,unavailable,unavailable,,
CENTRE:PT8996,Learning Adventure Preschool @ Woodlands,737853,https://www.learningadventure.sg/,www.learningadventure.sg,1,school_specific_candidate,not_verified,https://www.learningadventure.sg/,
CENTRE:PT9637,My Prep School Pte. Ltd.,448910,https://www.myprepschool.com.sg/,www.myprepschool.com.sg,1,school_specific_candidate,not_verified,https://www.myprepschool.com.sg/,
CENTRE:ST0407,PCF Sparkletots Preschool @ Punggol North Blk 447A (CC),821447,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:KM0033,MOE Kindergarten @ Tampines,529426,,,0,unavailable,unavailable,,
CENTRE:PT9074,MINDCHAMPS PRESCHOOL @ BEDOK PTE. LTD.,469003,,,0,unavailable,unavailable,,
CENTRE:RC1852,Bethesda Kindercare,456929,https://bethesdakindercare.sg/,bethesdakindercare.sg,1,school_specific_candidate,not_verified,https://bethesdakindercare.sg/,
CENTRE:PT9415,SUNFLOWER PRESCHOOL @ AMK PTE. LTD.,569897,,,0,unavailable,unavailable,,
CENTRE:KM0023,MOE KINDERGARTEN @ FIRST TOA PAYOH,319252,,,0,unavailable,unavailable,,
CENTRE:PT9749,MAPLEBEAR LEARNING POINT PTE LTD,545270,https://maplebear.sg/sengkang,maplebear.sg,1,school_specific_candidate,not_verified,https://maplebear.sg/sengkang,
CENTRE:PT9853,ILHAM CHILD CARE (NORTH) PTE LTD,737854,https://www.ilhamchildcare.com/,www.ilhamchildcare.com,1,school_specific_candidate,not_verified,https://www.ilhamchildcare.com/,
CENTRE:PT9063,ILHAM CHILD CARE PTE. LTD.,609966,,,0,unavailable,unavailable,,
CENTRE:PT9858,MindChamps PreSchool @ Sengkang Pte Ltd,544692,,,0,unavailable,unavailable,,
CENTRE:EB0029,E-Bridge Pre-School Pte Ltd,530176,https://www.e-bridge.edu.sg/,www.e-bridge.edu.sg,8,shared_operator_page_candidate,not_verified,https://www.e-bridge.edu.sg/,
CENTRE:PT9355,ILHAM CHILD CARE (EAST) PTE LTD,408555,,,0,unavailable,unavailable,,
CENTRE:PT9804,LITTLE GREENHOUSE @ ALJUNIED PTE. LTD.,389801,https://www.littlegreenhouse.com.sg/,www.littlegreenhouse.com.sg,14,shared_operator_page_candidate,not_verified,https://www.littlegreenhouse.com.sg/,
CENTRE:PT9372,CHATSWORTH PRESCHOOL PTE LTD,799752,https://www.sdmchatsworth.sg/,www.sdmchatsworth.sg,2,shared_operator_page_candidate,not_verified,https://www.sdmchatsworth.sg/,
CENTRE:ST0227,PCF Sparkletots Preschool @ Whampoa Blk 85 (DS),320085,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0243,PCF Sparkletots Preschool @ Kampong Chai Chee Blk 135 (KN),460135,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0293,PCF SPARKLETOTS PRESCHOOL @ CHENG SAN BLK 556 (DS),560556,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0081,PCF Sparkletots Preschool @ Nee Soon South Blk 852 (EY),760852,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0404,PCF Sparkletots Preschool @ Tampines Boulevard Blk 662C (CC),523662,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT8637,Julia Gabriel Preschool Mountbatten,397999,,,0,unavailable,unavailable,,
CENTRE:ST0146,PCF SPARKLETOTS PRESCHOOL @ BUKIT PANJANG BLK 412 (CC),670412,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0387,PCF Sparkletots Preschool @ Teck Ghee Blk 227 (EY),560227,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT8524,MINDCHAMPS PRESCHOOL @ TPY PTE. LIMITED,310190,,,0,unavailable,unavailable,,
CENTRE:KM0024,MOE Kindergarten @ Kranji,689189,,,0,unavailable,unavailable,,
CENTRE:RC1838,New Life Kindercare,739147,https://www.newlifekinder.org/,www.newlifekinder.org,1,school_specific_candidate,not_verified,https://www.newlifekinder.org/,
CENTRE:PT9789,Leeds Montessori,546663,https://www.leedsmontessori.edu.sg/,www.leedsmontessori.edu.sg,1,school_specific_candidate,not_verified,https://www.leedsmontessori.edu.sg/,
CENTRE:PT9282,SPRING BUDS LEARNING CAMPUS PTE LTD,758467,,,0,unavailable,unavailable,,
CENTRE:PT8901,CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,549405,https://www.camberley.com.sg/,www.camberley.com.sg,2,shared_operator_page_candidate,not_verified,https://www.camberley.com.sg/,
CENTRE:PT8945,ETONHOUSE PRE-SCHOOL PTE LTD,398008,https://www.etonhouse.com.sg/,www.etonhouse.com.sg,1,school_specific_candidate,not_verified,https://www.etonhouse.com.sg/,
CENTRE:PT9878,EtonHouse Pre-School Pte Ltd,437738,https://www.etonhouse.edu.sg/school/naturepreschool,www.etonhouse.edu.sg,1,school_specific_candidate,not_verified,https://www.etonhouse.edu.sg/school/naturepreschool,
CENTRE:PT9228,EtonHouse Pre-School by the Beach,98008,https://www.etonhouse.edu.sg/school/beach,www.etonhouse.edu.sg,1,school_specific_candidate,not_verified,https://www.etonhouse.edu.sg/school/beach,
CENTRE:PT9869,Agora-Colearning Spaces Pte. Ltd.,99253,https://www.agora-colearning.space/,www.agora-colearning.space,1,school_specific_candidate,not_verified,https://www.agora-colearning.space/,
CENTRE:KM0008,MOE Kindergarten @ West Spring,679946,,,0,unavailable,unavailable,,
CENTRE:PT9237,MAPLEBEAR PREP SCHOOL PTE LTD,669569,http://www.maplebear.sg/hillview,www.maplebear.sg,1,school_specific_candidate,not_verified,http://www.maplebear.sg/hillview,
CENTRE:KM0026,MOE KINDERGARTEN @ Horizon,828819,https://www.horizonpri.moe.edu.sg/moe-kindergarten/events-and-announcements,www.horizonpri.moe.edu.sg,1,school_specific_candidate,not_verified,https://www.horizonpri.moe.edu.sg/moe-kindergarten/events-and-announcements,
CENTRE:ST0179,PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 123 (CC),680123,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0071,PCF SPARKLETOTS PRESCHOOL @ WHAMPOA BLK 105 (CC),320105,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9752,CHILDREN'S COVE PRESCHOOL PTE. LTD.,309975,https://childrenscove.sg/schools/novena,childrenscove.sg,1,school_specific_candidate,not_verified,https://childrenscove.sg/schools/novena,
CENTRE:PT7380,BRIGHT KIDS SCHOOL HOUSE PTE LTD,824175,https://www.brightkids.com.sg/,www.brightkids.com.sg,5,shared_operator_page_candidate,not_verified,https://www.brightkids.com.sg/,
CENTRE:KM0017,MOE KINDERGARTEN @ PUNGGOL COVE,828674,,,0,unavailable,unavailable,,
CENTRE:PT8676,CARPE DIEM @ HILLTOP PTE. LTD.,787087,https://www.carpediem.com.sg/,www.carpediem.com.sg,15,shared_operator_page_candidate,not_verified,https://www.carpediem.com.sg/,
CENTRE:RC1878,Little Seeds Preschool,534682,http://spck.edu.sg/,spck.edu.sg,1,school_specific_candidate,not_verified,http://spck.edu.sg/,
CENTRE:ST0392,PCF Sparkletots Preschool @ Zhenghua Blk 645 (EY),670645,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9766,Silk Education Pte. Ltd.,530246,,,0,unavailable,unavailable,,
CENTRE:PT9315,Little Kinder Montessori @ Kent Ridge,119759,https://www.littlekindermontessori.com/,www.littlekindermontessori.com,5,shared_operator_page_candidate,not_verified,https://www.littlekindermontessori.com/,
CENTRE:PT9389,CARPE DIEM STARLETS SPARKLE PTE. LTD.,159345,,,0,unavailable,unavailable,,
CENTRE:KM0019,MOE KINDERGARTEN @ ANCHOR GREEN,544969,,,0,unavailable,unavailable,,
CENTRE:KM0016,MOE KINDERGARTEN @ OASIS,828716,,,0,unavailable,unavailable,,
CENTRE:ST0167,PCF Sparkletots Preschool @ Yio Chu Kang Blk 611 (CC),560611,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT8359,BAMBINI CHILDCARE LLP,598523,http://www.bambinichildcare.com.sg/,www.bambinichildcare.com.sg,1,school_specific_candidate,not_verified,http://www.bambinichildcare.com.sg/,
CENTRE:ST0238,PCF Sparkletots Preschool @ Kembangan Blk 116 (DS),410116,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0237,PCF Sparkletots Preschool @ Kembangan Blk 326 (DS),400326,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0054,PCF Sparkletots Preschool @ Kembangan Blk 412 (CC),400412,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0300,PCF Sparkletots Preschool @ Yuhua Blk 285C (KN),603285,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0060,PCF SPARKLETOTS PRESCHOOL @ YUHUA BLK 271 (CC),600271,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0316,PCF Sparkletots Preschool @ Bukit Batok East Blk 241 (KN),650241,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0342,PCF Sparkletots Preschool @ Woodlands Blk 875 (KN),730875,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0132,PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 853 (CC),730853,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0096,PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 824 (CC),730824,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0102,PCF SPARKLETOTS PRESCHOOL @ TECK GHEE BLK 310A (CC),561310,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0157,PCF Sparkletots Preschool @ Seletar-Serangoon Blk 937 (CC),530937,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0247,PCF Sparkletots Preschool @ Bedok Blk 30 (DS),461030,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9255,SUNFLOWER PRESCHOOL @ FRANKEL PTE LTD,458177,https://www.sunflower.com/,www.sunflower.com,1,school_specific_candidate,not_verified,https://www.sunflower.com/,
CENTRE:PT4910,MONTESSORI @ GRACELAND PTE LTD,668111,,,0,unavailable,unavailable,,
CENTRE:PT9767,Red Schoolhouse Kindercare,357844,https://redschhs-kdc.com.sg/,redschhs-kdc.com.sg,1,school_specific_candidate,not_verified,https://redschhs-kdc.com.sg/,
CENTRE:PT7600,RED SCHOOLHOUSE PTE LTD,573955,https://www.redschhs.com/,www.redschhs.com,1,school_specific_candidate,not_verified,https://www.redschhs.com/,
CENTRE:RC1833,Shalom Kindergarten,509025,https://shalombpchurch/,shalombpchurch,1,school_specific_candidate,not_verified,https://shalombpchurch/,
CENTRE:PT9218,ACTIVE LEARNERS CHILD CARE PRIVATE LIMITED,731306,https://www.activelearners.com.sg/,www.activelearners.com.sg,1,school_specific_candidate,not_verified,https://www.activelearners.com.sg/,
CENTRE:PT8790,NOBLELAND ARTS N LEARNING PLACE @ BISHAN PTE. LTD.,576101,https://www.nobleland.sg/,www.nobleland.sg,5,shared_operator_page_candidate,not_verified,https://www.nobleland.sg/,
CENTRE:PT9811,Kidya Childcare Pte Ltd,425500,https://www.kidyachildcare.sg/,www.kidyachildcare.sg,2,shared_operator_page_candidate,not_verified,https://www.kidyachildcare.sg/,
CENTRE:PT9358,CARPE DIEM CHILDCARE PTE LTD,545571,https://v2.taidii.com/enquiry/publicec/new?hq=36oybncs9pvyk9idoop2ul5l2qvolaqhuliukfhs3yw%3D&temp_id=36oybncs9pvyk9idoop2uum4s5m+,v2.taidii.com,2,shared_operator_page_candidate,not_verified,https://v2.taidii.com/enquiry/publicec/new?hq=36oybncs9pvyk9idoop2ul5l2qvolaqhuliukfhs3yw%3D&temp_id=36oybncs9pvyk9idoop2uum4s5m+,
CENTRE:PT9412,Mulberry Learning @ Bedok,469662,,,0,unavailable,unavailable,,
CENTRE:ST0021,PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 922 (CC),640922,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:RC1802,DARUL MAKMUR MOSQUE KINDERGARTEN,769099,,,0,unavailable,unavailable,,
CENTRE:RC1812,Al-Khair Mosque Kindergarten,688847,,,0,unavailable,unavailable,,
CENTRE:PT8633,BETWEEN TWO TREES PRESCHOOL,278418,https://www.betweentwotrees.sg/,www.betweentwotrees.sg,1,school_specific_candidate,not_verified,https://www.betweentwotrees.sg/,
CENTRE:RC1765,BETHEL CHILD DEVELOPMENT CENTRE,380111,https://www.bethelcs.org.sg/,www.bethelcs.org.sg,1,school_specific_candidate,not_verified,https://www.bethelcs.org.sg/,
CENTRE:PT9635,Lumiere Montessori House Pte Ltd,357971,https://www.lumieremontessori.com/,www.lumieremontessori.com,3,shared_operator_page_candidate,not_verified,https://www.lumieremontessori.com/,
CENTRE:PT8985,Josiah Montessori,48545,https://www.josiah.com.sg/,www.josiah.com.sg,4,shared_operator_page_candidate,not_verified,https://www.josiah.com.sg/,
CENTRE:RC1821,Darul Ghufran Mosque Kindergarten,529651,,,0,unavailable,unavailable,,
CENTRE:RC1820,EN-NAEEM MOSQUE KINDERGARTEN,535136,,,0,unavailable,unavailable,,
CENTRE:RC1819,AL-ISTIQAMAH MOSQUE KINDERGARTEN,555876,,,0,unavailable,unavailable,,
CENTRE:RC1816,Kampung Siglap Mosque Kindergarten,449283,,,0,unavailable,unavailable,,
CENTRE:RC1814,An-Nur Mosque Kindergarten,739983,,,0,unavailable,unavailable,,
CENTRE:RC1813,AL-MUTTAQIN MOSQUE KINDERGARTEN,569844,,,0,unavailable,unavailable,,
CENTRE:RC1811,Mujahidin Mosque Kindergarten,148952,,,0,unavailable,unavailable,,
CENTRE:RC1810,Al Iman Mosque Kindergarten,679943,,,0,unavailable,unavailable,,
CENTRE:RC1808,Assyakirin Mosque Kindergarten,618617,,,0,unavailable,unavailable,,
CENTRE:RC1770,WAT PATTHAR EDUCARE CENTRE,730664,https://www.wpecc.info/,www.wpecc.info,1,school_specific_candidate,not_verified,https://www.wpecc.info/,
CENTRE:PT9402,CHESTON MONTESSORI PRESCHOOLS PTE LTD,129880,https://www.chestonmontessori.com/,www.chestonmontessori.com,1,school_specific_candidate,not_verified,https://www.chestonmontessori.com/,
CENTRE:PT9628,Bello Bambini Montessori Pte Ltd,577177,https://www.bellobambini.com.sg/,www.bellobambini.com.sg,1,school_specific_candidate,not_verified,https://www.bellobambini.com.sg/,
CENTRE:PT9223,RAINBOW COVE @ BUTTERFLY PTE. LTD.,349844,,,0,unavailable,unavailable,,
CENTRE:PT9484,Baby Elk Infant Care Pte Ltd,569139,,,0,unavailable,unavailable,,
CENTRE:PT7210,SUPERLAND MONTESSORI PRE-SCHOOL PTE. LTD.,160568,https://www.superland.com.sg/,www.superland.com.sg,16,shared_operator_page_candidate,not_verified,https://www.superland.com.sg/,
CENTRE:PT9312,Pre-School By-The-Park (Evans),259367,,,0,unavailable,unavailable,,
CENTRE:ST0029,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 448 (CC),680448,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT8809,HUDA CHILDCARE PTE. LTD.,737853,,,0,unavailable,unavailable,,
CENTRE:ST0086,PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC),680435,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9495,NAFA ARTS PRESCHOOL,189655,https://preschool.nafa.edu.sg/,preschool.nafa.edu.sg,1,school_specific_candidate,not_verified,https://preschool.nafa.edu.sg/,
CENTRE:RC1840,Paya Lebar Methodist Church Covenant Kindergarten,549954,,,0,unavailable,unavailable,,
CENTRE:RC1804,Good Shepherd Preschool,456650,https://gs.goodshepherdmarymount.edu.sg/,gs.goodshepherdmarymount.edu.sg,1,school_specific_candidate,not_verified,https://gs.goodshepherdmarymount.edu.sg/,
CENTRE:PT9192,SUNFLOWER PRESCHOOL @ NSE PTE. LTD.,768893,https://www.sunflowerkid.com/,www.sunflowerkid.com,26,shared_operator_page_candidate,not_verified,https://www.sunflowerkid.com/,
CENTRE:PT8534,Little Explorers Cove @ Boon Lay,649883,,,0,unavailable,unavailable,,
CENTRE:PT8575,MindChamps PreSchool @ East Coast,437157,,,0,unavailable,unavailable,,
CENTRE:PT8598,MindChamps Performing Arts International PreSchool @ Changi Business Park PTE LTD,486066,https://www.mindchampspreschool.org/,www.mindchampspreschool.org,4,shared_operator_page_candidate,not_verified,https://www.mindchampspreschool.org/,
CENTRE:PT9611,FIRST STEP MONTESSORI HOUSE PTE. LTD.,760716,https://www.firststep.com.sg/,www.firststep.com.sg,1,school_specific_candidate,not_verified,https://www.firststep.com.sg/,
CENTRE:RC1887,TUNG LING PRESCHOOL,449274,https://www.tungling.edu.sg/,www.tungling.edu.sg,1,school_specific_candidate,not_verified,https://www.tungling.edu.sg/,
CENTRE:ST0351,PCF Sparkletots Preschool @ Nee Soon East Blk 367 (EY),760367,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:ST0328,PCF Sparkletots Preschool @ Chua Chu Kang Blk 10 (KN),680010,https://www.pcf.org.sg/sparkletots,www.pcf.org.sg,333,shared_operator_page_candidate,not_verified,https://www.pcf.org.sg/sparkletots,
CENTRE:PT9361,Forrest Preschool,769923,https://www.greentreemontessori.com/,www.greentreemontessori.com,5,shared_operator_page_candidate,not_verified,https://www.greentreemontessori.com/,
CENTRE:RC1789,SEVENTH-DAY ADVENTIST CONFERENCE (SINGAPORE) - ADVENTIST SCHOOLHOUSE,609648,https://www.ash.edu.sg/,www.ash.edu.sg,1,school_specific_candidate,not_verified,https://www.ash.edu.sg/,
CENTRE:RC1768,BETHLEHEM EDUCARE CENTRE,520320,,,0,unavailable,unavailable,,
CENTRE:PT9467,SUPERLAND PRE-SCHOOL (TBCC) PTE. LTD.,169715,https://www.superland.com.sg/,www.superland.com.sg,16,shared_operator_page_candidate,not_verified,https://www.superland.com.sg/,
CENTRE:PT9386,MINDCHAMPS CHINESE PRESCHOOL@THOMSON PTE. LIMITED,298137,,,0,unavailable,unavailable,,
